USER_OVERALL_RATING,PREDICTED_OVERALL_RATING,CLEANLINESS,LOCATION,VALUE,ROOMS,SERVICE,SLEEP_QUALITY
4,4.0029,4,5,4,4,4,4
4,4.4408,4,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.9691,5,5,4,5,5,5
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.1697,5,4,4,4,4,5
5,4.6739,4,5,5,4,5,4
4,4.0029,4,5,4,4,4,4
5,4.6724,5,4,4,4,5,5
4,4.2666,5,4,4,5,4,4
5,4.2737,4,5,4,3,5,4
5,4.7057,5,4,5,4,5,4
4,4.6022,5,5,4,4,5,4
4,4.0029,4,5,4,4,4,4
4,4.7057,5,4,5,4,5,4
4,4.0029,4,5,4,4,4,4
4,4.5056,4,5,4,4,5,4
3,3.4036,3,5,4,4,3,4
5,4.5374,5,4,4,4,5,4
5,4.6724,5,4,4,4,5,5
5,4.4408,4,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
5,4.7375,4,5,4,5,5,4
4,4.0731,4,4,4,4,4,5
4,3.9381,4,4,4,4,4,4
4,3.1069,3,4,4,3,3,4
4,3.8346,4,5,3,4,4,4
3,3.4665,4,4,2,4,4,3
4,4.5056,4,5,4,4,5,4
4,3.7698,4,4,3,4,4,4
5,4.6406,4,5,4,4,5,5
4,4.0731,4,4,4,4,4,5
5,5.1374,5,5,5,5,5,5
4,3.3904,5,5,3,5,3,2
4,3.9381,4,4,4,4,4,4
3,3.1,4,5,3,3,3,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,3.8672,5,4,3,3,5,2
5,4.9691,5,5,4,5,5,5
4,3.6993,5,5,3,3,4,4
4,4.4723,4,5,3,4,5,5
5,4.6022,5,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
1,0.9597,5,2,2,1,1,1
4,4.9691,5,5,4,5,5,5
3,3.3327,4,5,3,3,4,2
4,4.4672,5,5,4,4,5,3
5,5.1374,5,5,5,5,5,5
5,4.4997,5,5,5,5,4,4
5,5.1374,5,5,5,5,5,5
4,4.8341,5,5,4,5,5,4
5,4.7705,5,5,5,4,5,4
5,5.1374,5,5,5,5,5,5
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
4,4.6347,5,5,5,5,4,5
5,4.6022,5,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.8725,4,5,4,5,5,5
1,0.9597,3,4,1,2,1,1
5,4.7375,4,5,4,5,5,4
5,5.1374,5,5,5,5,5,5
5,4.6022,5,5,4,4,5,4
5,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.3062,4,5,5,4,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,2.3975,4,4,3,3,2,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.841,4,4,5,5,5,4
4,3.9063,3,5,4,4,4,4
4,4.2353,5,5,4,3,5,3
4,4.1328,5,5,5,4,4,3
3,3.1341,4,5,4,2,4,1
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,3.532,5,4,4,4,3,4
4,2.83,4,5,3,3,3,2
4,4.5056,4,5,4,4,5,4
3,3.0352,4,4,3,3,3,4
5,4.6347,5,5,5,5,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.4408,4,4,4,4,5,4
4,4.337,5,5,3,3,5,5
5,5.1374,5,5,5,5,5,5
4,4.1379,4,5,4,4,4,5
5,5.1374,5,5,5,5,5,5
5,4.9055,5,5,5,4,5,5
4,4.6355,5,5,5,4,5,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.4408,4,4,4,4,5,4
5,4.6022,5,5,4,4,5,4
4,4.8089,4,5,5,4,5,5
4,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,3.7377,4,5,3,3,4,5
3,4.202,5,5,3,3,5,4
5,5.1374,5,5,5,5,5,5
4,4.3055,5,4,4,3,5,4
5,5.0726,5,4,5,5,5,5
3,3.2691,4,5,4,2,4,2
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
4,4.3703,5,5,4,3,5,4
4,3.6996,4,5,3,4,4,3
5,4.17,4,4,4,5,4,4
4,4.511,4,3,4,4,5,5
5,4.841,4,4,5,5,5,4
5,4.5758,4,4,4,4,5,5
4,4.5374,5,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0726,5,4,5,5,5,5
5,4.6724,5,4,4,4,5,5
5,5.0726,5,4,5,5,5,5
5,4.4016,5,4,4,5,4,5
5,4.2348,4,5,4,5,4,4
3,3.1456,1,4,4,4,3,4
5,4.5308,5,5,3,5,5,3
4,3.7318,5,5,4,4,3,5
5,5.1374,5,5,5,5,5,5
4,3.0608,5,5,3,4,2,5
5,4.6406,4,5,4,4,5,5
4,4.203,5,4,5,4,4,4
5,5.0408,4,5,5,5,5,5
4,4.5389,4,5,5,4,5,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.8341,5,5,4,5,5,4
5,4.8341,5,5,4,5,5,4
5,4.5699,5,4,5,5,4,5
5,4.7441,4,4,5,4,5,5
4,3.8664,5,4,3,4,4,4
5,4.7057,5,4,5,4,5,4
5,4.6727,4,4,4,5,5,4
5,4.7693,5,4,4,5,5,4
5,5.0726,5,4,5,5,5,5
5,4.5758,4,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.6406,4,5,4,4,5,5
2,3.7062,4,4,4,3,4,4
5,5.0726,5,4,5,5,5,5
3,3.3004,4,4,4,4,3,3
5,4.0995,5,5,4,4,4,4
5,5.1374,5,5,5,5,5,5
4,3.4354,4,4,4,4,3,4
5,4.6724,5,4,4,4,5,5
5,4.9043,5,4,4,5,5,5
5,4.7057,5,4,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.6724,5,4,4,4,5,5
4,4.4408,4,4,4,4,5,4
4,4.0029,4,5,4,4,4,4
4,3.9381,4,4,4,4,4,4
4,4.4664,5,5,4,5,4,5
3,3.5002,4,5,4,4,3,4
4,4.7372,5,5,4,4,5,5
4,3.8343,5,5,3,3,4,5
5,4.3691,5,4,3,4,5,4
5,4.5758,4,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
3,3.2989,5,3,3,4,3,4
5,5.1374,5,5,5,5,5,5
5,4.4664,5,5,4,5,4,5
5,4.7693,5,4,4,5,5,4
5,5.1374,5,5,5,5,5,5
2,2.7381,4,2,2,2,4,2
4,4.0029,4,5,4,4,4,4
3,3.4743,4,4,4,2,4,4
5,5.1374,5,5,5,5,5,5
4,4.0347,5,4,4,4,4,4
5,4.6406,4,5,4,4,5,5
5,4.6091,4,4,5,4,5,4
4,3.9381,4,4,4,4,4,4
4,4.3124,2,5,4,4,5,4
4,4.5758,4,4,4,4,5,5
1,2.1722,4,3,4,1,2,4
5,4.7693,5,4,4,5,5,4
3,3.9381,4,4,4,4,4,4
4,4.376,4,3,4,4,5,4
3,4.3442,3,4,4,4,5,4
5,4.8077,4,4,4,5,5,5
4,4.2725,4,4,3,4,5,4
4,4.7057,5,4,5,4,5,4
5,4.6739,4,5,5,4,5,4
5,4.841,4,4,5,5,5,4
5,4.7693,5,4,4,5,5,4
3,2.7718,2,5,3,3,3,3
4,4.5053,5,5,4,3,5,5
4,4.6022,5,5,4,4,5,4
5,4.6739,4,5,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.3062,4,5,5,4,4,5
4,4.2725,4,4,3,4,5,4
3,4.337,5,5,3,3,5,5
5,5.0024,5,5,5,5,5,4
4,3.9381,4,4,4,4,4,4
5,4.3062,4,5,5,4,4,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.0024,5,5,5,5,5,4
5,4.8674,5,5,5,5,5,3
4,4.2737,4,5,4,3,5,4
4,4.5758,4,4,4,4,5,5
4,4.6739,4,5,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.3121,3,5,4,3,5,5
3,3.0747,2,4,3,3,4,2
4,3.5712,4,4,4,3,4,3
5,5.0024,5,5,5,5,5,4
2,3.0675,4,5,2,2,4,3
4,3.2356,4,3,4,4,3,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5974,5,5,5,5,5,1
3,2.3009,3,4,3,3,2,3
5,5.1374,5,5,5,5,5,5
3,3.513,2,4,4,3,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,2.1326,3,4,2,3,2,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,2.6942,4,5,3,4,2,3
4,4.3062,4,5,5,4,4,5
3,2.7381,2,4,1,3,4,2
3,2.7011,3,4,4,4,2,3
5,5.1374,5,5,5,5,5,5
4,3.4036,3,5,4,4,3,4
4,3.9381,4,4,4,4,4,4
3,3.0088,3,3,3,3,3,5
4,3.8745,4,4,5,3,4,4
1,1.0683,2,3,1,2,1,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,4.1379,4,5,4,4,4,5
5,5.0408,4,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.3062,4,5,5,4,4,5
4,4.6739,4,5,5,4,5,4
5,4.9055,5,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,4.5381,4,5,5,5,4,5
4,3.2038,3,4,4,4,3,3
3,3.2023,4,3,3,4,3,4
4,4.4408,4,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
3,3.6027,4,5,3,3,4,4
5,4.7705,5,5,5,4,5,4
4,4.6991,5,5,4,5,5,3
4,4.5758,4,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.8077,4,4,4,5,5,5
4,4.9043,5,4,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5374,5,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
2,2.275,1,5,2,2,3,3
4,3.7383,4,3,4,4,4,3
5,4.6739,4,5,5,4,5,4
1,1.3456,1,1,1,1,3,1
4,4.6022,5,5,4,4,5,4
4,4.6406,4,5,4,4,5,5
4,3.9381,4,4,4,4,4,4
5,4.8089,4,5,5,4,5,5
3,4.3703,5,5,4,3,5,4
3,2.7395,2,4,4,4,2,4
3,4.2089,4,4,4,3,5,4
5,4.0731,4,4,4,4,4,5
3,4.0029,4,5,4,4,4,4
5,4.6724,5,4,4,4,5,5
5,4.7441,4,4,5,4,5,5
5,4.7693,5,4,4,5,5,4
5,4.841,4,4,5,5,5,4
4,3.9381,4,4,4,4,4,4
4,4.6406,4,5,4,4,5,5
5,4.6739,4,5,5,4,5,4
5,4.6022,5,5,4,4,5,4
5,4.6724,5,4,4,4,5,5
5,5.1374,5,5,5,5,5,5
5,4.3698,4,5,4,5,4,5
4,4.4408,4,4,4,4,5,4
5,4.7057,5,4,5,4,5,4
3,2.6032,3,5,2,2,3,4
5,4.6724,5,4,4,4,5,5
3,2.707,2,4,3,3,3,3
4,3.9381,4,4,4,4,4,4
4,3.6363,3,5,4,4,4,2
2,2.0755,2,2,3,2,3,1
5,5.1374,5,5,5,5,5,5
5,4.6724,5,4,4,4,5,5
4,3.9381,4,4,4,4,4,4
5,5.0408,4,5,5,5,5,5
4,4.1064,4,4,5,4,4,4
3,2.9137,1,4,4,3,3,4
5,5.0726,5,4,5,5,5,5
4,4.2999,5,4,5,5,4,3
4,4.1067,3,4,5,5,4,3
4,3.8733,4,3,4,4,4,4
5,4.0347,5,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
4,4.1324,5,4,4,4,5,1
5,5.1374,5,5,5,5,5,5
4,4.8674,5,5,5,5,5,3
4,3.3004,4,4,4,4,3,3
5,5.1374,5,5,5,5,5,5
4,4.2666,5,4,4,5,4,4
4,4.4408,4,4,4,4,5,4
5,5.0726,5,4,5,5,5,5
5,4.7375,4,5,4,5,5,4
5,5.1374,5,5,5,5,5,5
4,3.5064,4,3,4,3,4,3
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
5,4.9043,5,4,4,5,5,5
4,3.9381,4,4,4,4,4,4
5,5.1374,5,5,5,5,5,5
4,4.6347,5,5,5,5,4,5
5,4.2666,5,4,4,5,4,4
5,5.1374,5,5,5,5,5,5
5,4.9376,5,4,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,4.7759,3,5,4,5,5,5
5,5.1374,5,5,5,5,5,5
4,3.9381,4,4,4,4,4,4
5,5.0078,5,3,5,5,5,5
5,4.8077,4,4,4,5,5,5
4,3.9381,4,4,4,4,4,4
4,3.9381,4,4,4,4,4,4
5,5.0024,5,5,5,5,5,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5374,5,4,4,4,5,4
5,4.338,5,4,5,4,4,5
4,4.6406,4,5,4,4,5,5
5,4.4408,4,4,4,4,5,4
3,2.9781,3,2,4,2,4,2
5,5.1374,5,5,5,5,5,5
3,3.8738,3,5,3,3,5,3
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
4,4.8089,4,5,5,4,5,5
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.0029,4,5,4,4,4,4
5,5.0024,5,5,5,5,5,4
4,3.809,3,4,3,3,5,3
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
4,4.5758,4,4,4,4,5,5
4,4.4408,4,4,4,4,5,4
5,5.1374,5,5,5,5,5,5
5,3.9381,4,4,4,4,4,4
5,4.6727,4,4,4,5,5,4
5,4.7705,5,5,5,4,5,4
5,5.1374,5,5,5,5,5,5
4,4.0347,5,4,4,4,4,4
3,3.5123,3,3,3,2,5,3
5,5.1374,5,5,5,5,5,5
2,1.1723,1,4,1,1,2,2
4,4.3691,5,4,3,4,5,4
4,4.841,4,4,5,5,5,4
4,4.7705,5,5,5,4,5,4
5,5.1374,5,5,5,5,5,5
5,4.8407,5,4,5,4,5,5
5,5.1374,5,5,5,5,5,5
4,4.6022,5,5,4,4,5,4
5,5.1374,5,5,5,5,5,5
4,4.9691,5,5,4,5,5,5
4,3.9381,4,4,4,4,4,4
4,4.4016,5,4,4,5,4,5
5,5.1374,5,5,5,5,5,5
4,4.7705,5,5,5,4,5,4
4,3.5379,4,4,3,3,4,4
5,5.1374,5,5,5,5,5,5
5,5.1374,5,5,5,5,5,5
